fdc_id,unit,description,grams
169911,wedge,"wedge (1/8 of 6"" to 7"" dia melon)",160
169911,honeydew,honeydew balls,13.8
169911,nlea,NLEA serving,134
169912,cup,"cup, unthawed",173
169913,cup,cup,140
169913,fruit,fruit,1.5
169914,cup,cup slices,143
169914,small,"small (2-1/3"" dia)",129
169914,medium,"medium (2-1/2"" dia)",142
169914,large,"large (2-3/4"" dia)",156
169914,nlea,NLEA serving,140
169915,cup,cup,140
169915,fruit,fruit,1.1
169916,cup,"cup sections, without membranes",180
169916,fruit,"fruit (2-5/8"" dia)",121
169917,cup,"cup sections, without membranes",165
169917,fruit,"fruit (2-7/8"" dia)",140
169917,nlea,NLEA serving,154
169918,cup,"cup sections, without membranes",185
169918,fruit,"fruit (2-5/8"" dia)",141
169918,fruit,"fruit (2-11/16"" dia)",151
169919,cup,cup,170
169919,fruit,fruit without seeds,159
169920,cup,cup,249
169920,fl oz,fl oz,31.1
169921,cup,cup,249
169921,fl oz,fl oz,31.1
169922,cup,cup,262
169922,fl oz,fl oz,33
169923,cup,cup,262
169923,fl oz,fl oz,33
169924,cup,cup,252
169925,cup,cup,247
169925,fl oz,fl oz,30.9
169926,cup,"cup 1"" pieces",145
169926,cup,"cup, mashed",230
169926,fruit,"fruit, small",157
169926,fruit,"fruit, large",781
169927,piece,piece,39
169928,cup,cup slices,154
169928,small,"small (2-1/2"" dia)",130
169928,medium,"medium (2-2/3"" dia)",150
169928,large,"large (2-3/4"" dia)",175
169928,extra-large,"extra large (3"" dia)",224
169928,nlea,NLEA serving,147
169929,cup,"cup, halves or slices",244
169929,half,"half, with liquid",98
169930,cup,cup,250
169930,cup,"cup, halves or slices",248
169930,half,"half, with liquid",98
169931,cup,"cup, halves or slices",247
169932,cup,cup,116
169933,cup,cup,242
169934,cup,"cup, halves",160
169934,half,half,13
169935,cup,cup,258
169936,cup,"cup, halves",248
169936,half,"half, with liquid",76
169937,cup,"cup, halves",247
169937,half,"half, with liquid",76
169938,cup,"cup, halves",251
169938,half,"half, with liquid",76
169939,cup,cup,266
169939,half,"half, with liquid",76
169940,cup,cup,250
169940,fl oz,fl oz,31.2
169941,fruit,"fruit (2-1/2"" dia)",168
169942,fruit,fruit without refuse,34
169943,fruit,fruit without refuse,25
169944,cup,"cup, crushed, sliced, or chunks",254
169944,slice,"slice or ring (3"" dia) with liquid",49
169945,cup,"cup, crushed, sliced, or chunks",260
169946,cup,"cup, chunks",245
169947,cup,cup,250
169947,fl oz,fl oz,31.3
169948,can,can (6 fl oz),216
169949,cup,"cup, sliced",165
169949,fruit,"fruit (2-1/8"" dia)",66
169949,nlea,NLEA serving,151
169950,cup,"cup, pitted",249
169950,plum,plum with liquid,46
169951,cup,"cup, pitted",252
169951,plum,plum with liquid,46
169952,cup,"cup, pitted",252
169952,plum,plum with liquid,46
169953,cup,cup,160
169953,package,package (10 oz),284
169954,cup,cup,170
169954,package,package (10 oz) yields,311
169955,cup,cup,164
169955,package,package (10 oz),284
169956,cup,cup,180
169956,package,package (10 oz) yields,311
169957,cup,cup,104
169957,package,package (12 oz),340
169958,package,package (10 oz),284.848
169958,package,package (10 oz),284
169959,package,package (10 oz) yields,284.848
169959,package,package (10 oz) yields,284
169960,cup,cup,245
169961,cup,"cup 1/2"" pieces",100
169961,bean,"beans (4"" long)",5.5
169962,cup,cup,121
169962,package,package (10 oz),284
169963,cup,cup,135
169964,cup,cup,111
169965,cup,"cup 1/2"" pieces",116
169966,cup,"cup, diced",157
169966,cup,"cup, shredded",195
169966,cup,cup slices,170
169966,cup,"cup, whole",163
169966,slice,slice,8
169966,beet,beet,24
169966,can,can (303 x 406),294
169967,cup,"cup, chopped",156
169967,stalk,"stalk, large (11""-12"" long)",280
169967,stalk,"stalk, medium (7-1/2"" - 8"" long)",180
169967,stalk,"stalk, small (5"" long)",140
169967,spear,"spear (about 5"" long)",37
169968,cup,cup,156
169968,package,package (10 oz),284
169969,cup,cup,184
169970,package,package (10 oz),287.879
169970,package,package (10 oz),284
169970,package,package (2 lb),907
169971,sprout,sprout,21
169971,cup,cup,156
169972,package,package (10 oz),287.879
169972,package,package (10 oz),284
169972,package,package (2 lb),907
169973,cup,cup,155
169974,cup,"cup (1"" pieces)",118
169974,root,root,156
169975,cup,"cup, chopped",89
169975,cup,"cup, shredded",70
169975,head,"head, large (about 7"" dia)",1248
169975,leaf,"leaf, large",33
169975,head,"head, medium (about 5-3/4"" dia)",908
169975,leaf,"leaf, medium",23
169975,head,"head, small (about 4-1/2"" dia)",714
169975,leaf,leaf,15
169976,cup,"cup, shredded",150
169976,head,head,1262
169977,cup,"cup, chopped",89
169977,cup,"cup, shredded",70
169977,head,"head, large (about 5-1/2"" dia)",1134
169977,leaf,leaf,23
169977,head,"head, medium (about 5"" dia)",839
169977,head,"head, small (4"" dia)",567
169978,leaf,leaf,22
169978,cup,"cup, shredded",150
169979,cup,"cup, shredded",76
169980,cup,"cup, shredded",119
169980,leaf,leaf,14
169981,cup,"cup, shredded",178
169983,cup,cup slices,128
169983,package,package (10 oz),284
169984,cup,"cup, sliced",146
169985,cup,cup,206
169985,root,root,408
169986,cup,"cup chopped (1/2"" pieces)",107
169986,floweret,floweret,13
169986,head,"head large (6-7"" dia.)",840
169986,head,"head medium (5-6"" dia.)",588
169986,head,"head small (4"" dia.)",265
169987,cup,cup pieces,155
169988,cup,cup chopped,101
169988,nlea,NLEA serving,110
169988,tbsp,tbsp,7.5
169988,stalk,"stalk, large (11""-12"" long)",64
169988,stalk,"stalk, medium (7-1/2"" - 8"" long)",40
169988,stalk,"stalk, small (5"" long)",17
169988,strip,"strip (4"" long)",4
169989,cup,"cup, diced",150
169989,stalk,stalks,37.5
169990,leaf,leaf,8
169991,cup,cup,36
169991,leaf,leaf,48
169992,cup,"cup, chopped",29
169993,root,root,60
169993,cup,"cup (1"" pieces)",90
169994,tbsp,tbsp chopped,3
169994,tsp,tsp chopped,1
169995,cup,"cup (1"" pieces)",25
169995,stem,"stem (8-3/4"" long)",14
169996,cup,"cup, chopped",170
169997,cup,cup,16
169997,sprig,sprigs,2.222
169998,cup,cup,145
169998,ear,"ear, large (7-3/4"" to 9"" long) yields",143
169998,ear,"ear, medium (6-3/4"" to 7-1/2"" long) yields",102
169998,ear,"ear, small (5-1/2"" to 6-1/2"" long)",73
169999,ear,"ear small (5-1/2"" to 6-1/2"" long)",89
169999,ear,"ear medium (6-3/4"" to 7-1/2"" long)",103
169999,ear,"ear large (7-3/4"" to 9"" long)",118
169999,cup,cup cut,149
169999,baby,baby ear,8
170000,cup,"cup, chopped",160
170000,cup,"cup, sliced",115
170000,tbsp,tbsp chopped,10
170000,large,large,150
170000,slice,"slice, large (1/4"" thick)",38
170000,medium,"medium (2-1/2"" dia)",110
170000,slice,"slice, medium (1/8"" thick)",14
170000,small,small,70
170000,slice,"slice, thin",9
170000,ring,rings,6
170001,cup,cup,210
170001,tbsp,tbsp chopped,15
170001,large,large,128
170001,slice,"slice, large (1/4"" thick)",32
170001,medium,medium,94
170001,slice,"slice, medium (1/8"" thick)",12
170001,small,small,60
170001,slice,"slice, thin",8
170002,tbsp,tbsp,5
170002,cup,cup,56
170003,onion,onion,63
170003,cup,"cup, chopped or diced",224
170004,cup,cup chopped,87
170005,cup,"cup, chopped",100
170005,tbsp,tbsp chopped,6
170005,large,large,25
170005,medium,"medium (4-1/8"" long)",15
170005,small,"small (3"" long)",5
170006,tbsp,tbsp,6
170006,stalk,stalk,12
170006,cup,cup chopped,71
170008,nlea,NLEA serving,148
170008,onion,onion,331
170009,cup,cup slices,156
170009,parsnip,"parsnip (9"" long)",160
170010,cup,"cup, chopped",98
170010,cup,"cup, whole",63
170010,pea,pea pods,3.4
170011,cup,cup,160
170012,cup,cup,144
170012,package,package (10 oz),284
170013,cup,cup,175
170013,can,can (303 x 406),313
170014,cup,cup,227
170014,cup,cup,228
170015,can,can,257
170015,cup,cup,163
170016,cup,cup,134
170016,package,package,284
170017,cup,cup,160
170017,package,package (10 oz) yields,253
170018,package,package (10 oz) yields,278
170018,cup,cup,160
170019,cup,cup,120
170020,cup,cup,138
170020,package,package (10 oz),284
170021,cup,cup,180
170022,package,package (10 oz),287.879
170022,package,package (10 oz),284
170024,cup,cup chopped,115
170025,cup,cup,154
170025,seed,seeds,0.4
170026,cup,"cup, diced",150
170026,potato,"Potato large (3"" to 4-1/4"" dia)",369
170026,potato,"Potato medium (2-1/4"" to 3-1/4"" dia)",213
170026,potato,"Potato small (1-3/4"" to 2-1/2"" dia)",170
170027,cup,"cup, diced",150
170027,potato,"potato large (3"" to 4-1/4"" dia)",369
170027,potato,"Potato medium (2-1/4"" to 3-1/4"" dia)",213
170027,potato,"Potato small (1-3/4"" to 2-1/4"" dia)",170
170028,cup,"cup, diced",150
170028,large,"large (3"" to 4-1/4"" dia.)",369
170028,medium,"medium (2+-1/4"" to 3-1/4"" dia.)",213
170028,small,"small (1-3/4"" to 2-1/4"" dia.)",92
170029,cup,"cup, diced",150
170029,potato,"potato large (3"" to 4-1/4"" dia)",369
170029,potato,"potato medium (2-1/4"" to 3-1/4"" dia)",213
170029,potato,"potato small (1-3/4"" to 2-1/4"" dia)",170
170030,potato,"potato large (3"" to 4-1/4"" dia.",299
170030,potato,"potato medium (2-1/4"" to 3-1/4"" dia.)",173
170030,potato,"potato small (1-3/4"" to 2-1/2"" dia.)",138
170031,oz,oz,28.333
170032,skin,skin,38
170033,cup,cup,122
170033,potato,"potato (2-1/3"" x 4-3/4"")",156
170034,skin,skin,58
170035,skin,skin,58
170036,cup,cup,156
170037,cup,cup,210
170038,cup,cup,245
170039,cup,cup,200
170040,cup,cup,210
170041,cup,cup,200
170042,cup,cup,210
170043,cup,cup,210
170043,package,package (12 oz),340
170044,cup,cup prepared,150
170044,patty,"patty, oval (approx 3"" x 1-1/2"" x 1/2"")",29
170044,package,"package yield, 12 oz",205
170045,package,package (6 oz),170
170047,cup,cup,120
170047,piece,pieces,9.1
170048,puff,puffs,7.9
170048,crispy,Crispy Crowns,6
170048,puff,puff,7
170048,cup,cup,128
170050,cup,cup,240
170050,medium,medium,123
170051,cup,cup,240
170051,tbsp,tbsp,15
170051,can,can,190
170051,large,large,164
170051,medium,medium,111
170051,small,small,82
170052,cup,cup,255
170053,cup,cup,241
170054,cup,cup,245
170055,cup,cup,245
170056,cup,cup,245
170057,cup,cup,244
170057,can,"can, 15 oz (303 x 406)",425
170058,cup,"cup, cubes",156
170058,cup,"cup, mashed",230
170059,package,"package, mashed (10 oz)",284.848
170059,package,"package, mashed (10 oz)",284
170060,cup,cup,156
170061,cup,"cup, chopped",55
170062,cup,cup,163
170063,cup,cup,253
170063,fl oz,fl oz,30.333
170064,cup,cup,245
170065,cup,cup,163
170066,cup,cup slices,124
170066,waterchestnut,waterchestnuts,9
170067,cup,cup slices,140
170067,waterchestnut,waterchestnuts,7
170068,cup,"cup, chopped",34
170068,sprig,sprig,2.5
170068,sprig,sprigs,2.5
170069,cup,"cup, cubes",132
170069,waxgourd,waxgourd,5700
170071,cup,"cup, cubes",150
170072,cup,"cup, cubes",136
170072,cup,"cup, cubes",136
170073,cup,cup slices,120
170073,cup,cup,130
170073,large,large,1200
170073,medium,medium,659
170073,slice,slice,6
170073,small,small,365
170075,tbsp,tbsp,0.2
170075,cup,cup,3.2
170076,cup,"cup, chopped",133
170078,cup,cup,100
170079,cup,cup,125
170080,cup,"cup, chopped",136
170080,cup,"cup, sliced",104
170080,pepper,pepper,22
170081,cup,cup slices,100
170081,radish,"radish (7"" long)",17
170082,tbsp,tbsp,0.9
170082,cup,cup,14.4
170083,cup,cup,228
170083,can,can (404 x 307),638
170084,cup,cup,196
170085,cup,cup,244
170085,can,"can, 15 oz (303 x 406)",425
170088,piece,"piece (2-1/2"" x 2"" dia)",105
170089,cup,cup,101
170089,recipe,recipe yield,604
170092,small,"small 2-3/4 in. dia., 5/8 in. thick.",22
170092,medium,"medium 3-1/4 in. x 3-5/8 in., 5/8 in. thick.",37
170093,nlea,NLEA serving,148
170093,potato,potato large,299
170093,potato,potato medium,173
170093,potato,potato small,138
170094,potato,"potato (2-3/4"" dia by 4-3/4"" long)",202
170095,cup,cup,38
170096,cup,"cup, chopped",139
170096,tomato,tomato,212
170097,cup,cup pieces,145
170097,mushroom,mushrooms,18
170098,cup,cup slices,160
170098,pod,"pods (3"" long)",10.625
170099,cup,cup slices,184
170099,package,package (10 oz) yields,255
170100,cup,cup,210
170100,tbsp,tbsp chopped,15
170100,large,large,128
170100,slice,"slice large (1/4"" thick)",32
170100,medium,medium,94
170100,slice,"slice medium (1/8"" thick)",12
170100,small,small,60
170100,slice,slice thin,8
170101,tbsp,tbsp chopped,15
170101,cup,"cup, chopped or diced",210
170102,cup,cup,160
170103,cup,cup,248
170103,can,can (303 x 406),482
170104,cup,cup,170
170104,can,can (303 x 406),313
170105,cup,cup,160
170105,package,package (10 oz) yields,253
170106,pepper,pepper,45
170106,cup,"cup, chopped or diced",150
170107,pepper,pepper,73
170107,cup,"cup, chopped or diced",136
170108,cup,"cup, chopped",149
170108,cup,"cup, sliced",92
170108,tbsp,tablespoon,9.3
170108,large,"large (2-1/4 per pound, approx 3-3/4"" long, 3"" dia.)",164
170108,medium,"medium (approx 2-3/4"" long, 2-1/2 dia.)",119
170108,small,small,74
170108,ring,"ring (3"" dia., 1/4"" thick)",10
170109,tbsp,tbsp,11.6
170109,pepper,pepper,73
170109,cup,"cup, chopped",184
170110,cup,"cup, strips",135
170110,tbsp,tbsp,11.6
170110,cup,"cup, chopped",136
170111,cup,cup,122
170111,potato,"potato large (3"" to 4-1/4"" dia)",299
170111,potato,"potato medium (2-1/4"" to 3-1/4"" dia)",173
170111,potato,"potato small (1-3/4"" to 2-1/2"" dia)",138
170111,nlea,NLEA serving,148
170112,cup,cup,122
170112,potato,"potato (2-1/3"" x 4-3/4"")",156
170113,skin,skin,58
170114,cup,cup,156
170114,potato,"potato (2-1/2"" dia, sphere)",136
170115,skin,skin,58
170117,strip,strips,5
170117,package,package (9 oz) yields,198
170118,strip,strip,7.4
170119,cup,cup,134
170120,cup,cup,71
170121,cup,cup,115
170122,cup,cup slices,147
170123,cup,cup,234
170124,cup,cup,190
170124,package,package (10 oz) yields,220
170125,cup,cup slices,180
170126,cup,cup slices,180
170127,cup,"cup, cubes",205
170128,cup,"cup, cubes",205
170129,cup,"cup, mashed",245
170130,cup,"cup, cubes",205
170131,cup,cup,170
170132,cup,"cup, chopped",98
170133,cup,cup,64
170134,medium,"medium (2"" dia, 5"" long, raw)",114
170134,cup,"cup, mashed",200
170135,cup,cup slices,140
170136,cup,cup slices,137
170137,cup,cup,240
170137,cup,cup,240
170137,nlea,NLEA serving,121
170138,cup,cup,240
170138,tbsp,tbsp,15
170138,can,can,190
170138,large,large,164
170138,medium,medium,111
170138,small,small,82
170138,cup,cup,240
170139,cup,"cup, chopped",144
170140,cup,cup,164
170140,package,package (10 oz) yields,220
170141,cup,cup,163
170141,cup,cup,172
170142,cup,cup,182
170142,package,package (10 oz) yields,275
170143,cup,cup diced,86
170143,piece,piece whole,84
170144,oz,oz,28.35
170145,oz,oz,28.35
170146,oz,oz,28.35
170147,oz,oz,28.35
170148,tbsp,tbsp,10
170149,cup,cup,32
170149,oz,oz (42 medium seeds),28.35
170150,cup,cup,144
170150,tbsp,tbsp,9
170151,oz,oz,28.35
170152,cup,cup,128
170152,oz,oz,28.35
170153,oz,oz,28.35
170154,cup,cup,134
170154,oz,oz,28.35
170155,tbsp,tbsp,16
170155,oz,oz,28.35
170156,cup,cup,64
170156,tbsp,tbsp,4
170157,oz,oz,28.35
170158,cup,cup whole kernels,138
170158,oz,oz (22 whole kernels),28.35
170159,cup,cup whole kernels,157
170159,oz,oz (22 whole kernels),28.35
170160,oz,oz,28.35
170160,cup,"cup, firmly packed",227
170161,oz,oz,28.35
170162,oz,oz,28.35
170163,tbsp,tbsp,16
170163,oz,oz,28.35
170164,oz,oz,28.35
170165,oz,oz,28.35
170166,oz,oz,28.35
170167,oz,oz,28.35
170168,oz,oz,28.35
170169,cup,"cup, shredded",80
170169,medium,medium,397
170169,piece,"piece (2"" x 2"" x 1/2"")",45
170170,oz,oz,28.35
170171,tbsp,tbsp,19
170171,cup,cup,296
170172,cup,cup,240
170172,tbsp,tbsp,15
170173,cup,cup,226
170173,tbsp,tbsp,15
170174,cup,cup,240
170174,tbsp,tbsp,15
170174,coconut,coconut yields,206
170175,oz,oz,28.35
170176,cup,cup (78 kernels),155
170176,oz,oz (14 kernels),28.35
170177,cup,cup,120
170177,oz,oz,28.35
170177,nut,nut,3
170178,cup,"cup, whole or halves",134
170178,oz,oz (10-12 kernels),28.35
170179,cup,"cup, whole or halves",132
170179,oz,oz (10-12 kernels),28.35
170180,oz,oz,28.35
170181,cup,cup,132
170182,cup,"cup, chopped",109
170182,cup,"cup, halves",99
170182,oz,oz (19 halves),28.35
170183,oz,oz,28.35
170184,cup,cup,123
170184,oz,oz (49 kernels),28.35
170184,kernel,kernel,0.7
170185,cup,cup,123
170185,oz,oz (49 kernels),28.35
170185,kernel,kernel,0.7
170186,cup,"cup, chopped",125
170186,tbsp,tbsp,7.8
170186,oz,oz,28.35
170187,cup,"cup, chopped",117
170187,cup,"cup, ground",80
170187,cup,"cup, in shell, edible yield (7 nuts)",28
170187,cup,cup shelled (50 halves),100
170187,cup,cup pieces or chips,120
170187,oz,oz (14 halves),28.35
170188,cup,cup,64
170188,oz,oz (85 seeds),28.35
170189,tbsp,tbsp,15
170189,oz,oz,28.35
170190,cup,cup,143
170190,oz,oz,28.35
170190,kernel,kernels,8.4
170191,tbsp,tbsp,16
170192,oz,oz,28.35
170193,oz,oz,28.35
170193,oz,oz,28.25
170194,oz,oz,28.35
170194,oz,oz,28.25
170195,oz,oz,28.333
170195,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",381
170196,oz,oz,28.35
170196,oz,oz,28.25
170197,slice,slices,22.667
170197,package,"package (net weight, 12 oz)",340
170198,slice,slices,11.333
170198,package,"package, cooked (yield from 12 oz raw product)",170
170199,oz,oz,28.35
170199,lb,lb,453.6
170200,oz,oz,28.333
170200,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320
170201,oz,oz,28.333
170201,steak,steak,356
170202,slice,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
170203,oz,oz,28.333
170203,steak,steak,349
170204,package,"package, 2.5 oz",71
170204,slice,slice (1 oz),28
170205,oz,oz,28.25
170205,steak,steak,473
170206,oz,oz,28.333
170207,oz,oz,28.333
170208,oz,oz,28.333
170209,oz,oz,28.333
170210,oz,oz,28.333
170210,steak,steak (yield from 418g raw meat),270
170211,oz,oz,28.333
170211,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314
170212,oz,oz,28.333
170212,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",232
170213,oz,oz,28.333
170213,roast,roast (yield from 1601 g raw meat),1166
170214,oz,oz,28.333
170214,roast,roast,629
170215,oz,oz,28.333
170215,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",191
170216,oz,oz,28.333
170216,roast,roast,658
170217,oz,oz,28.333
170217,roast,roast,629
170218,oz,oz,28.333
170218,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",217
170219,oz,oz,28.333
170219,steak,steak (yield from 233 g raw meat),233
170220,oz,oz,28.333
170220,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",272
170221,oz,oz,28.333
170221,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",265
170222,oz,oz,28.333
170222,roast,roast (yield from 600 g raw meat),489
170223,oz,oz,28.333
170223,steak,steak (yield from 299 g raw meat),191
170224,oz,oz,28.333
170224,roast,roast (yield from 627 g raw meat),515
170225,oz,oz,28.333
170225,steak,steak (yield from 281 g raw meat),179
170226,oz,oz,28.333
170226,steak,steak (yield from 281 g raw meat),179
170227,oz,oz,28.333
170227,roast,roast (yield from 572 g raw meat),464
170228,oz,oz,28.333
170228,roast,roast (yield from 436 g raw meat),346
170228,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333
170229,oz,oz,28.333
170229,roast,roast (yield from 445 g raw meat),355
170230,oz,oz,28.333
170230,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330
170231,oz,oz,28.333
170231,roast,roast (yield from 1405 g raw meat),1138
170232,oz,oz,28.333
170232,roast,roast (yield from 1388 g raw meat),1141
170233,oz,oz,28.333
170233,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320
170234,oz,oz,28.333
170234,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267
170235,oz,oz,28.333
170235,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261
170236,oz,oz,28.333
170236,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261
